t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
7.207,True,True,0.0147,0.1176,0.1039,0.6392,0.6964,0.5856,0.9002,0.888,165.46,166.67,False,False,False,False,False
7.241,True,True,0.0194,0.1181,0.1038,0.6389,0.6966,0.5855,0.9002,0.888,165.42,166.57,False,False,False,False,False
7.276,True,True,0.0203,0.1189,0.1038,0.6387,0.6966,0.5855,0.9002,0.888,165.51,166.57,False,False,False,False,False
7.31,True,True,0.0214,0.1201,0.1035,0.6383,0.6966,0.5856,0.9002,0.888,165.46,166.56,False,False,False,False,False
7.345,True,True,0.0222,0.1213,0.1035,0.6382,0.6964,0.5857,0.9002,0.8879,165.5,166.57,False,False,False,False,False
7.379,True,True,0.0222,0.1214,0.1034,0.6382,0.6964,0.5857,0.9002,0.8879,165.52,166.64,False,False,False,False,False
7.414,True,True,0.0229,0.1215,0.1034,0.6381,0.6967,0.5857,0.9006,0.8879,165.42,166.62,False,False,False,False,False
7.448,True,True,0.0236,0.123,0.1036,0.6381,0.6967,0.5858,0.9006,0.8879,165.41,166.61,False,False,False,False,False
7.483,True,True,0.0256,0.123,0.1033,0.6381,0.6963,0.5857,0.9006,0.8879,165.41,166.61,False,False,False,False,False
7.517,True,True,0.0273,0.1234,0.1034,0.638,0.6966,0.586,0.9007,0.8879,165.47,166.69,False,False,False,False,False
7.552,True,True,0.0267,0.1228,0.1028,0.6378,0.6964,0.586,0.9008,0.8881,165.58,166.5,False,False,False,False,False
7.586,True,True,0.0279,0.1228,0.1029,0.6378,0.6953,0.586,0.9009,0.8885,165.66,166.44,False,False,False,False,False
7.621,True,True,0.03,0.1219,0.1023,0.6378,0.6962,0.586,0.9009,0.8885,165.38,166.44,False,False,False,False,False
7.655,True,True,0.0332,0.1227,0.1021,0.6378,0.6962,0.5863,0.9009,0.8884,165.58,166.57,False,False,False,False,False
7.69,True,True,0.0365,0.1209,0.1026,0.6377,0.6953,0.5863,0.9009,0.8888,165.56,166.56,False,False,False,False,False
7.724,True,True,0.0345,0.1203,0.1031,0.6381,0.696,0.5864,0.9012,0.8888,165.65,166.98,False,False,False,False,False
7.759,True,True,0.0327,0.1191,0.1037,0.6381,0.6956,0.5863,0.9013,0.8889,165.62,166.78,False,False,False,False,False
7.793,True,True,0.0301,0.1187,0.1035,0.6381,0.6964,0.5864,0.9014,0.8889,165.79,166.86,False,False,False,False,False
7.828,True,True,0.0292,0.1175,0.1048,0.6381,0.6961,0.5864,0.9014,0.8893,165.72,166.87,False,False,False,False,False
7.862,True,True,0.0269,0.1176,0.1051,0.6387,0.6966,0.5864,0.9014,0.8891,165.68,167.06,False,False,False,False,False
7.897,True,True,0.0248,0.1172,0.1052,0.639,0.6969,0.5865,0.9014,0.889,165.57,167.08,False,False,False,False,False
7.931,True,True,0.0241,0.117,0.1048,0.6389,0.6969,0.5863,0.901,0.8889,165.51,167.06,False,False,False,False,False
7.966,True,True,0.024,0.1164,0.105,0.6391,0.6967,0.5863,0.901,0.8889,165.6,167.09,False,False,False,False,False
8.0,True,True,0.0271,0.1159,0.1049,0.6392,0.6967,0.5863,0.901,0.8889,165.58,166.99,False,False,False,False,False
8.034,True,True,0.0331,0.1142,0.105,0.6389,0.6967,0.5863,0.901,0.8887,165.61,166.92,False,False,False,False,False
8.069,True,True,0.0319,0.1147,0.1053,0.639,0.6967,0.5863,0.901,0.8887,165.61,166.78,False,False,False,False,False
8.103,True,True,0.034,0.1143,0.1054,0.6393,0.6966,0.5865,0.9009,0.8884,165.57,166.83,False,False,False,False,False
8.138,True,True,0.0375,0.1142,0.1054,0.6393,0.6966,0.5865,0.9008,0.8884,165.53,166.81,False,False,False,False,False
8.172,True,True,0.038,0.114,0.1052,0.6393,0.6958,0.5863,0.9004,0.8883,165.69,166.89,False,False,False,False,False
8.207,True,True,0.0372,0.1139,0.1046,0.6393,0.6961,0.5859,0.9003,0.8883,165.69,166.78,False,False,False,False,False
8.241,True,True,0.0316,0.1138,0.1052,0.6393,0.6958,0.586,0.9004,0.8882,165.68,166.8,False,False,False,False,False
8.276,True,True,0.0316,0.1136,0.1051,0.6392,0.6956,0.586,0.9003,0.8881,165.71,166.88,False,False,False,False,False
8.31,True,True,0.0316,0.1134,0.1047,0.6391,0.6951,0.586,0.9001,0.888,165.75,166.89,False,False,False,False,False
8.345,True,True,0.0322,0.1138,0.105,0.6391,0.6953,0.586,0.9001,0.8879,165.67,166.87,False,False,False,False,False
8.379,True,True,0.0335,0.1126,0.1047,0.6388,0.6956,0.5861,0.9001,0.8877,165.77,166.99,False,False,False,False,False
8.414,True,True,0.0334,0.1117,0.1044,0.6387,0.6953,0.5861,0.9001,0.8876,165.85,167.01,False,False,False,False,False
8.448,True,True,0.033,0.1108,0.1044,0.6385,0.6956,0.5861,0.9004,0.8877,165.73,166.77,False,False,False,False,False
8.483,True,True,0.0327,0.1111,0.1041,0.6383,0.6962,0.5863,0.9003,0.8876,165.77,166.91,False,False,False,False,False
8.517,True,True,0.0361,0.1117,0.104,0.6383,0.6967,0.5864,0.9004,0.8876,165.74,166.87,False,False,False,False,False
8.552,True,True,0.032,0.112,0.1039,0.6381,0.6969,0.5865,0.9004,0.8876,165.73,166.92,False,False,False,False,False
8.586,True,True,0.0315,0.1119,0.1037,0.6379,0.6969,0.5866,0.9004,0.8876,165.82,166.99,False,False,False,False,False
8.621,True,True,0.0309,0.1119,0.1034,0.6378,0.6972,0.5866,0.9003,0.8876,165.82,166.99,False,False,False,False,False
8.655,True,True,0.0333,0.1111,0.1031,0.6373,0.6972,0.5866,0.9003,0.8875,165.87,167.12,False,False,False,False,False
8.69,True,True,0.0275,0.1122,0.1037,0.6373,0.6972,0.5867,0.9003,0.8875,165.87,167.07,False,False,False,False,False
8.724,True,True,0.0327,0.1128,0.1041,0.6371,0.6972,0.5867,0.9002,0.8875,165.72,167.3,False,False,False,False,False
8.759,True,True,0.0306,0.1132,0.104,0.637,0.6972,0.5865,0.9001,0.8876,165.69,167.33,False,False,False,False,False
8.793,True,True,0.0319,0.1137,0.1041,0.6368,0.697,0.5865,0.9001,0.8874,165.51,167.38,False,False,False,False,False
8.828,True,True,0.0327,0.1134,0.104,0.6365,0.697,0.5862,0.9,0.8875,165.66,167.39,False,False,False,False,False
8.862,True,True,0.0343,0.1142,0.1039,0.6363,0.697,0.5863,0.9,0.8876,165.57,167.37,False,False,False,False,False
8.897,True,True,0.0356,0.1145,0.1038,0.6362,0.6967,0.5863,0.8999,0.8877,165.44,167.41,False,False,False,False,False
8.931,True,True,0.0361,0.1146,0.1036,0.636,0.6963,0.5861,0.8999,0.8877,165.53,167.42,False,False,False,False,False
8.966,True,True,0.0389,0.1146,0.1037,0.6359,0.6962,0.5861,0.8998,0.8877,165.48,167.41,False,False,False,False,False
9.0,True,True,0.0394,0.1147,0.1035,0.6357,0.696,0.5859,0.8998,0.8877,165.47,167.47,False,False,False,False,False
9.034,True,True,0.0391,0.1144,0.1037,0.6356,0.6961,0.5857,0.8998,0.8879,165.54,167.43,False,False,False,False,False
9.069,True,True,0.028,0.1151,0.1038,0.6352,0.6963,0.5858,0.9002,0.8879,165.5,167.44,False,False,False,False,False
9.103,True,True,0.0323,0.1155,0.1039,0.6351,0.696,0.5857,0.9,0.8879,165.52,167.26,False,False,False,False,False
9.138,True,True,0.0335,0.1147,0.1039,0.635,0.6958,0.5858,0.9003,0.8879,165.6,167.42,False,False,False,False,False
9.172,True,True,0.0409,0.1147,0.1043,0.6349,0.6958,0.5858,0.9003,0.8879,165.56,167.31,False,False,False,False,False
9.207,True,True,0.0437,0.114,0.1041,0.6349,0.6954,0.5858,0.9003,0.8876,165.6,167.49,False,False,False,False,False
9.241,True,True,0.0499,0.1144,0.104,0.6348,0.6954,0.5858,0.9005,0.8881,165.52,167.46,False,False,False,False,False
9.276,True,True,0.051,0.1138,0.1039,0.6347,0.6952,0.5857,0.9004,0.888,165.51,167.47,False,False,False,False,False
9.31,True,True,0.0513,0.1133,0.1036,0.6345,0.6946,0.5857,0.9003,0.8879,165.57,167.55,False,False,False,False,False
9.345,True,True,0.0545,0.113,0.1034,0.6343,0.6952,0.5855,0.9003,0.8882,165.58,167.53,False,False,False,False,False
9.379,True,True,0.0485,0.1132,0.1035,0.6343,0.6959,0.5858,0.9004,0.8882,165.57,167.53,False,False,False,False,False
9.414,True,True,0.0486,0.1132,0.1034,0.6341,0.6958,0.5858,0.9004,0.8882,165.59,167.43,False,False,False,False,False
9.448,True,True,0.0491,0.1125,0.1032,0.634,0.6958,0.5859,0.9005,0.8881,165.79,167.53,False,False,False,False,False
9.483,True,True,0.0502,0.1129,0.1036,0.634,0.6959,0.5859,0.9005,0.8882,165.7,167.47,False,False,False,False,False
9.517,True,True,0.0509,0.1119,0.1032,0.634,0.6958,0.5859,0.9004,0.8881,165.67,167.52,False,False,False,False,False
9.552,True,True,0.0457,0.1107,0.1033,0.634,0.6951,0.5859,0.9005,0.8881,165.81,167.53,False,False,False,False,False
9.586,True,True,0.0417,0.1117,0.1034,0.634,0.6959,0.5863,0.9005,0.8881,165.8,167.48,False,False,False,False,False
9.621,True,True,0.0377,0.1118,0.1034,0.6339,0.6968,0.5865,0.9005,0.888,165.8,167.4,False,False,False,False,False
9.655,True,True,0.0423,0.1116,0.1029,0.6339,0.6961,0.5865,0.9003,0.8877,165.86,167.51,False,False,False,False,False
9.69,True,True,0.0387,0.1117,0.1037,0.6339,0.6965,0.586,0.9002,0.8879,165.88,167.36,False,False,False,False,False
9.724,True,True,0.0355,0.1118,0.1041,0.6339,0.6966,0.5863,0.9003,0.8879,166.0,167.39,False,False,False,False,False
9.759,True,True,0.0352,0.1119,0.1042,0.6339,0.6969,0.5864,0.9004,0.888,165.98,167.33,False,False,False,False,False
9.793,True,True,0.0359,0.1125,0.1046,0.6339,0.6966,0.5865,0.9003,0.888,166.02,167.4,False,False,False,False,False
9.828,True,True,0.0365,0.1128,0.1043,0.6339,0.6975,0.5864,0.9003,0.8887,165.94,167.29,False,False,False,False,False
9.862,True,True,0.0385,0.1126,0.1044,0.6339,0.6975,0.5865,0.9007,0.8886,165.94,167.33,False,False,False,False,False
9.897,True,True,0.0395,0.1127,0.104,0.6339,0.6975,0.5864,0.9006,0.8887,165.88,167.3,False,False,False,False,False
9.931,True,True,0.0401,0.1112,0.1042,0.6337,0.6974,0.5863,0.9007,0.8886,165.93,167.31,False,False,False,False,False
9.966,True,True,0.0396,0.111,0.104,0.6337,0.6973,0.5862,0.9004,0.8886,165.9,167.25,False,False,False,False,False
10.0,True,True,0.0396,0.1106,0.1044,0.6334,0.6973,0.5862,0.9004,0.8884,165.81,167.38,False,False,False,False,False
10.034,True,True,0.0399,0.1105,0.1043,0.6331,0.6975,0.5862,0.9002,0.8885,165.62,167.33,False,False,False,False,False
10.069,True,True,0.0415,0.1106,0.1043,0.6328,0.6972,0.5862,0.9004,0.8885,165.76,167.33,False,False,False,False,False
10.103,True,True,0.0335,0.1107,0.1052,0.6326,0.6976,0.5864,0.9007,0.8885,165.79,167.38,False,False,False,False,False
10.138,True,True,0.0254,0.1111,0.1047,0.6324,0.6971,0.5864,0.9005,0.8885,165.8,167.32,False,False,False,False,False
10.172,True,True,0.0235,0.1105,0.1047,0.6319,0.6972,0.5864,0.9006,0.8884,165.81,167.41,False,False,False,False,False
10.207,True,True,0.0221,0.1101,0.1042,0.6316,0.6972,0.5864,0.9005,0.8885,165.82,167.41,False,False,False,False,False
10.241,True,True,0.0171,0.111,0.1052,0.6314,0.6973,0.5864,0.9005,0.8884,165.79,167.64,False,False,False,False,False
10.276,True,True,0.0181,0.1108,0.105,0.6306,0.6978,0.5861,0.9004,0.8888,165.61,167.53,False,False,False,False,False
10.31,True,True,0.0207,0.1101,0.1048,0.6303,0.6978,0.5863,0.9006,0.8886,165.65,167.56,False,False,False,False,False
10.345,True,True,0.0201,0.1107,0.1042,0.6299,0.6979,0.5865,0.9006,0.8886,165.45,167.68,False,False,False,False,False
10.379,True,True,0.0204,0.1111,0.1049,0.6291,0.6976,0.5863,0.9006,0.8886,165.57,167.6,False,False,False,False,False
10.414,True,True,0.0197,0.111,0.1046,0.6286,0.6975,0.5863,0.9005,0.8886,165.54,167.6,False,False,False,False,False
10.448,True,True,0.0194,0.1099,0.105,0.6277,0.6972,0.5862,0.9005,0.8884,165.6,167.49,False,False,False,False,False
10.483,True,True,0.0176,0.1107,0.105,0.6273,0.697,0.5861,0.9004,0.8884,165.71,167.45,False,False,False,False,False
10.517,True,True,0.0157,0.1109,0.1043,0.6264,0.6966,0.5859,0.9004,0.8882,165.77,167.82,False,False,False,False,False
10.552,True,True,0.0139,0.1115,0.1043,0.6261,0.6966,0.5859,0.9004,0.8884,165.7,167.8,False,False,False,False,False
10.586,True,True,0.0171,0.1116,0.1033,0.6255,0.6965,0.5851,0.9003,0.8884,165.58,168.21,False,False,False,False,False
10.621,True,True,0.0193,0.1112,0.103,0.6253,0.6965,0.5843,0.9,0.8884,165.6,168.16,False,False,False,False,False
10.655,True,True,0.0259,0.1113,0.103,0.625,0.6966,0.5843,0.9,0.8885,165.54,168.04,False,False,False,False,False
10.69,True,True,0.0293,0.1109,0.103,0.6241,0.6965,0.5842,0.9,0.8885,165.71,167.91,False,False,False,False,False
10.724,True,True,0.033,0.1115,0.1041,0.6238,0.6957,0.5842,0.9,0.8885,165.73,167.83,False,False,False,False,False
10.759,True,True,0.0417,0.1126,0.1041,0.6236,0.6956,0.5842,0.9001,0.8885,165.8,167.76,False,False,False,False,False
10.793,True,True,0.0453,0.1139,0.1041,0.6233,0.6947,0.584,0.9001,0.8884,165.83,167.8,False,False,False,False,False
10.828,True,True,0.0609,0.1138,0.1038,0.6233,0.6948,0.584,0.9001,0.8885,165.89,167.76,False,False,False,False,False
10.862,True,True,0.0551,0.1139,0.1043,0.6232,0.6948,0.584,0.9002,0.8885,165.95,167.64,False,False,False,False,False
10.897,True,True,0.0522,0.1137,0.104,0.6229,0.6947,0.584,0.9,0.8885,166.08,167.59,False,False,False,False,False
10.931,True,True,0.0498,0.1143,0.1046,0.6228,0.6947,0.5841,0.9,0.8885,166.07,167.57,False,False,False,False,False
10.966,True,True,0.0479,0.115,0.1047,0.6227,0.6947,0.5841,0.9,0.8886,166.07,167.51,False,False,False,False,False
11.0,True,True,0.0468,0.115,0.106,0.6226,0.6947,0.5841,0.9,0.8884,166.08,167.49,False,False,False,False,False
11.034,True,True,0.0448,0.1138,0.106,0.6226,0.6947,0.584,0.9,0.8884,166.16,167.44,False,False,False,False,False
11.069,True,True,0.038,0.1137,0.106,0.6225,0.6946,0.584,0.8998,0.8885,166.16,167.4,False,False,False,False,False
11.103,True,True,0.0363,0.114,0.106,0.6224,0.6946,0.5839,0.8999,0.8885,166.21,167.44,False,False,False,False,False
11.138,True,True,0.0349,0.1141,0.1065,0.6224,0.695,0.584,0.9,0.8887,166.19,167.35,False,False,False,False,False
11.172,True,True,0.0358,0.1133,0.1067,0.6224,0.695,0.5843,0.9001,0.8886,166.15,167.36,False,False,False,False,False
11.207,True,True,0.0381,0.1125,0.1068,0.6225,0.6949,0.5843,0.9,0.8887,166.1,167.35,False,False,False,False,False
11.241,True,True,0.0371,0.1129,0.1069,0.6226,0.695,0.5842,0.9,0.8887,165.98,167.36,False,False,False,False,False
11.276,True,True,0.0361,0.1132,0.1069,0.6227,0.6951,0.5842,0.8997,0.8887,165.99,167.39,False,False,False,False,False
11.31,True,True,0.0338,0.1128,0.1074,0.6227,0.695,0.5843,0.8998,0.8886,166.0,167.45,False,False,False,False,False
11.345,True,True,0.0345,0.113,0.1073,0.6227,0.695,0.5843,0.8998,0.8886,165.98,167.45,False,False,False,False,False
11.379,True,True,0.0308,0.1125,0.1072,0.6226,0.6951,0.5843,0.8998,0.8886,166.02,167.52,False,False,False,False,False
11.414,True,True,0.0375,0.1135,0.1073,0.6227,0.6958,0.5845,0.8997,0.8886,165.88,167.5,False,False,False,False,False
11.448,True,True,0.0348,0.1136,0.1071,0.623,0.6957,0.5846,0.8997,0.8886,165.82,167.59,False,False,False,False,False
11.483,True,True,0.0349,0.1137,0.1068,0.623,0.6957,0.5845,0.8997,0.8886,165.79,167.72,False,False,False,False,False
11.517,True,True,0.0315,0.114,0.1064,0.6231,0.6957,0.5846,0.8998,0.8886,165.75,167.71,False,False,False,False,False
11.552,True,True,0.0283,0.1127,0.1063,0.6231,0.6956,0.5845,0.8997,0.8885,165.8,167.68,False,False,False,False,False
11.586,True,True,0.0243,0.1134,0.1062,0.6234,0.6956,0.5846,0.8997,0.8886,165.76,167.79,False,False,False,False,False
11.621,True,True,0.0211,0.1138,0.1062,0.6237,0.6955,0.5845,0.8994,0.8886,165.81,167.67,False,False,False,False,False
11.655,True,True,0.0228,0.1137,0.1064,0.6238,0.6955,0.5846,0.8995,0.8885,165.81,167.77,False,False,False,False,False
11.69,True,True,0.0207,0.1145,0.1064,0.624,0.6959,0.5846,0.8995,0.8889,165.63,167.6,False,False,False,False,False
11.724,True,True,0.0151,0.115,0.1061,0.6243,0.6966,0.5847,0.8998,0.8889,165.53,167.62,False,False,False,False,False
11.759,True,True,0.0133,0.1156,0.1056,0.6246,0.6967,0.5847,0.8997,0.8889,165.52,167.52,False,False,False,False,False
11.793,True,True,0.0154,0.1158,0.1053,0.6248,0.6968,0.5852,0.8999,0.8888,165.42,167.56,False,False,False,False,False
11.828,True,True,0.0231,0.1169,0.1056,0.625,0.697,0.5849,0.8999,0.8895,165.47,167.28,False,False,False,False,False
11.862,True,True,0.0254,0.1143,0.1062,0.6252,0.697,0.585,0.9,0.8894,165.54,167.12,False,False,False,False,False
11.897,True,True,0.0262,0.1145,0.106,0.6255,0.697,0.5852,0.9004,0.8894,165.48,166.95,False,False,False,False,False
11.931,True,True,0.0253,0.1152,0.1064,0.6256,0.6971,0.5858,0.9008,0.8894,165.41,166.83,False,False,False,False,False
11.966,True,True,0.0339,0.116,0.1066,0.6258,0.6966,0.5858,0.9009,0.8893,165.38,166.72,False,False,False,False,False
12.0,True,True,0.0424,0.1167,0.1069,0.626,0.6965,0.5859,0.9011,0.8893,165.34,166.74,False,False,False,False,False
12.034,True,True,0.0391,0.1168,0.1072,0.6261,0.6967,0.5859,0.9011,0.8893,165.34,166.68,False,False,False,False,False
12.069,True,True,0.0386,0.1167,0.107,0.6265,0.6966,0.5859,0.9011,0.8893,165.36,166.78,False,False,False,False,False
12.103,True,True,0.042,0.1172,0.1071,0.6267,0.6975,0.586,0.9012,0.8893,165.32,166.86,False,False,False,False,False
12.138,True,True,0.0434,0.1171,0.1073,0.6268,0.6976,0.586,0.9013,0.8893,165.3,166.58,False,False,False,False,False
12.172,True,True,0.0534,0.1167,0.1067,0.6271,0.6976,0.586,0.9012,0.8889,165.21,166.54,False,False,False,False,False
12.207,True,True,0.047,0.116,0.1069,0.6274,0.6973,0.586,0.9012,0.889,165.26,166.66,False,False,False,False,False
12.241,True,True,0.0436,0.117,0.1067,0.6278,0.6976,0.586,0.9011,0.889,165.19,166.94,False,False,False,False,False
12.276,True,True,0.0396,0.117,0.1067,0.628,0.6978,0.5861,0.9013,0.8893,165.17,166.99,False,False,False,False,False
12.31,True,True,0.0349,0.1172,0.1068,0.6282,0.6981,0.5862,0.9013,0.8891,165.14,167.09,False,False,False,False,False
12.345,True,True,0.033,0.1172,0.1067,0.6283,0.6985,0.5863,0.9014,0.8891,165.06,167.1,False,False,False,False,False
12.379,True,True,0.0312,0.1176,0.1068,0.6287,0.6986,0.5863,0.9015,0.8893,165.1,167.26,False,False,False,False,False
12.414,True,True,0.0279,0.1179,0.1067,0.6288,0.6985,0.5863,0.9009,0.8892,165.06,167.26,False,False,False,False,False
12.448,True,True,0.0292,0.1176,0.1059,0.6289,0.6983,0.5864,0.9009,0.8892,165.11,167.2,False,False,False,False,False
12.483,True,True,0.0288,0.1165,0.1059,0.6291,0.6983,0.5864,0.9011,0.8893,165.32,167.17,False,False,False,False,False
12.517,True,True,0.0289,0.1161,0.1059,0.6292,0.6983,0.5865,0.9011,0.8893,165.38,167.25,False,False,False,False,False
12.552,True,True,0.0361,0.1162,0.1059,0.6293,0.6986,0.5866,0.9012,0.8893,165.38,167.29,False,False,False,False,False
12.586,True,True,0.039,0.1162,0.1059,0.6296,0.6978,0.5867,0.9012,0.8893,165.4,167.34,False,False,False,False,False
12.621,True,True,0.0382,0.1162,0.106,0.6297,0.6978,0.5867,0.9012,0.8893,165.5,167.32,False,False,False,False,False
12.655,True,True,0.0362,0.1167,0.1061,0.6297,0.6978,0.5867,0.9013,0.8894,165.56,167.33,False,False,False,False,False
12.69,True,True,0.0355,0.1166,0.1059,0.6298,0.6977,0.5867,0.9013,0.8893,165.66,167.18,False,False,False,False,False
12.724,True,True,0.0336,0.1159,0.106,0.6299,0.6977,0.5867,0.9013,0.8894,165.68,167.21,False,False,False,False,False
12.759,True,True,0.0328,0.1168,0.1058,0.6302,0.6978,0.5869,0.9015,0.8894,165.85,167.23,False,False,False,False,False
12.793,True,True,0.0343,0.1164,0.1052,0.6302,0.6978,0.587,0.9015,0.8892,165.79,167.23,False,False,False,False,False
12.828,True,True,0.0361,0.1164,0.1055,0.6308,0.6979,0.587,0.9015,0.8892,165.73,167.28,False,False,False,False,False
12.862,True,True,0.0344,0.1167,0.1046,0.6308,0.698,0.587,0.9016,0.8893,165.59,167.33,False,False,False,False,False
12.897,True,True,0.0322,0.1176,0.1048,0.6311,0.6984,0.587,0.9016,0.8892,165.61,167.37,False,False,False,False,False
12.931,True,True,0.0288,0.1175,0.1052,0.6312,0.6984,0.5872,0.9016,0.8892,165.66,167.13,False,False,False,False,False
12.966,True,True,0.0242,0.1176,0.1057,0.6312,0.698,0.5872,0.9017,0.8892,165.71,167.18,False,False,False,False,False
13.0,True,True,0.0274,0.1176,0.106,0.6314,0.6978,0.5872,0.9018,0.8892,165.73,167.16,False,False,False,False,False
13.034,True,True,0.03,0.1177,0.1061,0.6316,0.6978,0.5872,0.9018,0.889,165.72,167.07,False,False,False,False,False
13.069,True,True,0.0314,0.1171,0.1061,0.6318,0.6976,0.5871,0.9018,0.8891,165.68,167.11,False,False,False,False,False
13.103,True,True,0.0317,0.1171,0.1056,0.6321,0.698,0.5871,0.9018,0.8891,165.65,167.14,False,False,False,False,False
13.138,True,True,0.032,0.1174,0.1057,0.6321,0.6983,0.5871,0.9018,0.8891,165.66,167.15,False,False,False,False,False
13.172,True,True,0.0343,0.1173,0.1056,0.6322,0.6977,0.5871,0.9018,0.8891,165.68,167.07,False,False,False,False,False
13.207,True,True,0.0355,0.117,0.1056,0.6322,0.6976,0.5871,0.9018,0.8891,165.69,167.07,False,False,False,False,False
13.241,True,True,0.0384,0.1172,0.1053,0.6325,0.698,0.5871,0.9019,0.8892,165.7,167.16,False,False,False,False,False
13.276,True,True,0.0407,0.117,0.1055,0.6325,0.6982,0.5872,0.9019,0.8892,165.7,167.07,False,False,False,False,False
13.31,True,True,0.0422,0.1168,0.1058,0.6325,0.6984,0.5871,0.9019,0.8892,165.7,167.06,False,False,False,False,False
13.345,True,True,0.0428,0.117,0.1058,0.6326,0.6984,0.5871,0.9019,0.8892,165.73,167.07,False,False,False,False,False
13.379,True,True,0.0431,0.1169,0.1056,0.6326,0.6978,0.5871,0.9019,0.8891,165.75,166.94,False,False,False,False,False
13.414,True,True,0.0439,0.1167,0.1055,0.6327,0.698,0.5871,0.9017,0.8891,165.73,166.95,False,False,False,False,False
13.448,True,True,0.0458,0.1164,0.1055,0.6327,0.6981,0.5871,0.9017,0.8891,165.71,166.92,False,False,False,False,False
13.483,True,True,0.0463,0.1179,0.1054,0.6327,0.6983,0.5871,0.9017,0.889,165.73,166.91,False,False,False,False,False
13.517,True,True,0.0477,0.1182,0.105,0.6328,0.6974,0.5871,0.9015,0.8889,165.72,166.91,False,False,False,False,False
13.552,True,True,0.0486,0.1175,0.1049,0.6327,0.6975,0.5872,0.9015,0.8887,165.74,166.94,False,False,False,False,False
13.586,True,True,0.0488,0.1176,0.1047,0.6328,0.6975,0.5872,0.9014,0.8887,165.77,166.92,False,False,False,False,False
13.621,True,True,0.0489,0.1177,0.1047,0.6328,0.6974,0.5872,0.9014,0.8887,165.8,166.95,False,False,False,False,False
13.655,True,True,0.045,0.1179,0.1047,0.6327,0.6974,0.5873,0.9014,0.8887,165.81,167.01,False,False,False,False,False
13.69,True,True,0.0456,0.1178,0.1049,0.6327,0.6977,0.5873,0.9014,0.8887,165.81,166.96,False,False,False,False,False
13.724,True,True,0.0417,0.1172,0.1042,0.6328,0.6972,0.5873,0.9014,0.8888,165.83,167.02,False,False,False,False,False
13.759,True,True,0.0401,0.1165,0.1042,0.6328,0.697,0.5872,0.9014,0.889,165.92,167.05,False,False,False,False,False
13.793,True,True,0.037,0.117,0.1043,0.6329,0.6971,0.5872,0.9018,0.889,165.93,167.02,False,False,False,False,False
13.828,True,True,0.0369,0.117,0.1041,0.6329,0.6975,0.5872,0.9019,0.889,165.92,167.03,False,False,False,False,False
13.862,True,True,0.0385,0.1165,0.1042,0.6329,0.6977,0.5872,0.9019,0.8888,165.91,167.14,False,False,False,False,False
13.897,True,True,0.0443,0.1168,0.104,0.6329,0.698,0.5873,0.9016,0.8888,165.88,167.2,False,False,False,False,False
13.931,True,True,0.0422,0.1166,0.104,0.6329,0.6981,0.5873,0.9016,0.8885,165.89,167.36,False,False,False,False,False
13.966,True,True,0.0386,0.1168,0.104,0.633,0.698,0.5874,0.9015,0.8885,165.85,167.34,False,False,False,False,False
14.0,True,True,0.0391,0.1174,0.1039,0.633,0.6981,0.5874,0.9014,0.8883,165.84,167.41,False,False,False,False,False
14.034,True,True,0.0427,0.1175,0.1038,0.633,0.6984,0.5874,0.9015,0.8882,165.8,167.51,False,False,False,False,False
14.069,True,True,0.0436,0.1179,0.1038,0.6331,0.698,0.5874,0.9013,0.8881,165.76,167.58,False,False,False,False,False
14.103,True,True,0.0396,0.1182,0.1037,0.633,0.6979,0.5874,0.9012,0.8881,165.68,167.56,False,False,False,False,False
14.138,True,True,0.039,0.1189,0.1037,0.6332,0.6976,0.5874,0.901,0.8881,165.64,167.61,False,False,False,False,False
14.172,True,True,0.0397,0.1186,0.1036,0.6333,0.6978,0.5874,0.9011,0.8881,165.54,167.6,False,False,False,False,False
14.207,True,True,0.0387,0.119,0.1037,0.6333,0.6974,0.5874,0.901,0.8881,165.53,167.55,False,False,False,False,False
14.241,True,True,0.0451,0.1191,0.1035,0.6333,0.6974,0.5873,0.9014,0.8881,165.45,167.54,False,False,False,False,False
14.276,True,True,0.0467,0.1169,0.1037,0.6333,0.6973,0.5873,0.9014,0.8881,165.43,167.52,False,False,False,False,False
14.31,True,True,0.051,0.1174,0.1037,0.6332,0.6973,0.5872,0.9015,0.888,165.69,167.61,False,False,False,False,False
14.345,True,True,0.0504,0.1177,0.1029,0.6332,0.6973,0.5866,0.9015,0.8883,165.62,167.53,False,False,False,False,False
14.379,True,True,0.0488,0.1176,0.1027,0.6333,0.6977,0.5868,0.9016,0.8884,165.66,167.63,False,False,False,False,False
14.414,True,True,0.0439,0.1175,0.1029,0.6332,0.698,0.5868,0.9016,0.8884,165.66,167.74,False,False,False,False,False
14.448,True,True,0.0409,0.118,0.103,0.6332,0.698,0.5868,0.9016,0.8884,165.7,167.86,False,False,False,False,False
14.483,True,True,0.0428,0.118,0.1029,0.633,0.6982,0.5868,0.9017,0.8884,165.73,167.8,False,False,False,False,False
