t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
7.207,True,True,0.0361,0.0882,0.0842,0.527,0.5687,0.4957,0.947,0.9508,165.47,165.75,False,False,False,False,False
7.241,True,True,0.0368,0.0878,0.0844,0.5269,0.5687,0.4957,0.947,0.9508,165.58,165.73,False,False,False,False,False
7.276,True,True,0.0362,0.088,0.0846,0.5267,0.5687,0.4956,0.947,0.9508,165.55,165.64,False,False,False,False,False
7.31,True,True,0.0357,0.0878,0.0848,0.5265,0.5687,0.4956,0.947,0.9508,165.79,165.52,False,False,False,False,False
7.345,True,True,0.0362,0.0878,0.085,0.5263,0.5686,0.4953,0.947,0.9508,165.79,165.51,False,False,False,False,False
7.379,True,True,0.0367,0.0878,0.0851,0.5261,0.5686,0.4953,0.9469,0.9508,165.93,165.56,False,False,False,False,False
7.414,True,True,0.035,0.0877,0.085,0.5259,0.5686,0.4949,0.9469,0.9508,165.9,165.52,False,False,False,False,False
7.448,True,True,0.0349,0.0876,0.0848,0.5258,0.5686,0.4949,0.9469,0.9508,165.9,165.67,False,False,False,False,False
7.483,True,True,0.0345,0.0877,0.0848,0.5258,0.5685,0.4948,0.9468,0.9508,165.79,165.66,False,False,False,False,False
7.517,True,True,0.0337,0.0876,0.0847,0.5257,0.5685,0.4948,0.9468,0.9508,165.84,165.67,False,False,False,False,False
7.552,True,True,0.0327,0.0877,0.0846,0.5256,0.5685,0.4946,0.9468,0.9507,165.85,165.66,False,False,False,False,False
7.586,True,True,0.0313,0.0876,0.0846,0.5255,0.5685,0.4945,0.9468,0.9508,165.94,165.63,False,False,False,False,False
7.621,True,True,0.0314,0.0876,0.0846,0.5253,0.5685,0.4946,0.9468,0.9507,166.09,165.58,False,False,False,False,False
7.655,True,True,0.0311,0.0875,0.0847,0.5252,0.5685,0.4944,0.9467,0.9507,166.19,165.59,False,False,False,False,False
7.69,True,True,0.0311,0.0874,0.0846,0.5251,0.5685,0.4943,0.9467,0.9507,166.19,165.57,False,False,False,False,False
7.724,True,True,0.031,0.0875,0.0845,0.525,0.5685,0.4943,0.9467,0.9507,166.19,165.6,False,False,False,False,False
7.759,True,True,0.0312,0.0875,0.0844,0.525,0.5685,0.4942,0.9467,0.9507,166.21,165.61,False,False,False,False,False
7.793,True,True,0.0298,0.0875,0.0844,0.525,0.5685,0.4942,0.9467,0.9507,166.22,165.62,False,False,False,False,False
7.828,True,True,0.0289,0.0874,0.0843,0.5249,0.5685,0.4942,0.9466,0.9507,166.22,165.61,False,False,False,False,False
7.862,True,True,0.0304,0.0874,0.0843,0.5249,0.5685,0.4941,0.9466,0.9507,166.17,165.6,False,False,False,False,False
7.897,True,True,0.0311,0.0874,0.0843,0.5249,0.5685,0.4941,0.9466,0.9507,166.16,165.61,False,False,False,False,False
7.931,True,True,0.0326,0.0874,0.0842,0.5249,0.5685,0.4942,0.9466,0.9507,166.15,165.65,False,False,False,False,False
7.966,True,True,0.0333,0.0874,0.0842,0.5249,0.5685,0.4941,0.9466,0.9507,166.16,165.65,False,False,False,False,False
8.0,True,True,0.0334,0.0874,0.0841,0.5248,0.5685,0.4943,0.9466,0.9507,166.18,165.67,False,False,False,False,False
8.034,True,True,0.0338,0.0874,0.0842,0.5248,0.5685,0.4944,0.9465,0.9507,166.19,165.67,False,False,False,False,False
8.069,True,True,0.0339,0.0874,0.0842,0.5248,0.5685,0.4944,0.9465,0.9507,166.19,165.68,False,False,False,False,False
8.103,True,True,0.0349,0.0874,0.0842,0.5248,0.5685,0.4943,0.9465,0.9507,166.19,165.69,False,False,False,False,False
8.138,True,True,0.036,0.0874,0.0843,0.5248,0.5685,0.4943,0.9465,0.9507,166.19,165.67,False,False,False,False,False
8.172,True,True,0.0369,0.0874,0.0842,0.5248,0.5685,0.4942,0.9465,0.9507,166.21,165.67,False,False,False,False,False
8.207,True,True,0.0387,0.0874,0.0843,0.5247,0.5684,0.4942,0.9465,0.9507,166.21,165.63,False,False,False,False,False
8.241,True,True,0.0402,0.0874,0.0843,0.5247,0.5684,0.4941,0.9465,0.9507,166.21,165.63,False,False,False,False,False
8.276,True,True,0.0424,0.0874,0.0844,0.5247,0.5684,0.4941,0.9465,0.9507,166.21,165.63,False,False,False,False,False
8.31,True,True,0.0423,0.0874,0.0842,0.5247,0.5684,0.4941,0.9465,0.9507,166.2,165.62,False,False,False,False,False
8.345,True,True,0.0426,0.0874,0.0844,0.5247,0.5683,0.4941,0.9464,0.9507,166.17,165.61,False,False,False,False,False
8.379,True,True,0.0418,0.0874,0.0844,0.5247,0.5683,0.494,0.9464,0.9507,166.17,165.55,False,False,False,False,False
8.414,True,True,0.0404,0.0873,0.0844,0.5247,0.5683,0.4941,0.9464,0.9507,166.23,165.54,False,False,False,False,False
8.448,True,True,0.0391,0.0873,0.0843,0.5247,0.5684,0.4942,0.9464,0.9507,166.28,165.58,False,False,False,False,False
8.483,True,True,0.0387,0.0873,0.0842,0.5247,0.5684,0.4942,0.9464,0.9507,166.29,165.58,False,False,False,False,False
8.517,True,True,0.0384,0.0874,0.0843,0.5247,0.5683,0.4943,0.9464,0.9507,166.24,165.56,False,False,False,False,False
8.552,True,True,0.0405,0.0876,0.0844,0.5247,0.5683,0.4944,0.9464,0.9507,166.21,165.54,False,False,False,False,False
8.586,True,True,0.0391,0.0876,0.0843,0.5247,0.5683,0.4944,0.9464,0.9507,166.26,165.55,False,False,False,False,False
8.621,True,True,0.0361,0.0876,0.0843,0.5247,0.5683,0.4944,0.9464,0.9507,166.29,165.54,False,False,False,False,False
8.655,True,True,0.0342,0.0877,0.0841,0.5247,0.5683,0.4943,0.9464,0.9507,166.31,165.53,False,False,False,False,False
8.69,True,True,0.0331,0.0878,0.084,0.5247,0.5683,0.4942,0.9463,0.9507,166.31,165.52,False,False,False,False,False
8.724,True,True,0.0329,0.0878,0.0838,0.5247,0.5683,0.4942,0.9463,0.9507,166.33,165.5,False,False,False,False,False
8.759,True,True,0.0327,0.0879,0.0838,0.5248,0.5683,0.4942,0.9463,0.9507,166.31,165.44,False,False,False,False,False
8.793,True,True,0.0338,0.0881,0.0839,0.5248,0.5683,0.4942,0.9463,0.9507,166.32,165.38,False,False,False,False,False
8.828,True,True,0.0346,0.0883,0.084,0.5248,0.5682,0.4942,0.9463,0.9507,166.32,165.35,False,False,False,False,False
8.862,True,True,0.0363,0.0883,0.084,0.5248,0.5682,0.4941,0.9463,0.9507,166.33,165.34,False,False,False,False,False
8.897,True,True,0.0371,0.0883,0.0841,0.5249,0.5682,0.4941,0.9463,0.9507,166.33,165.33,False,False,False,False,False
8.931,True,True,0.0388,0.0883,0.0841,0.5249,0.5682,0.4941,0.9463,0.9507,166.34,165.3,False,False,False,False,False
8.966,True,True,0.0381,0.0883,0.0839,0.5249,0.5682,0.494,0.9463,0.9507,166.3,165.3,False,False,False,False,False
9.0,True,True,0.0357,0.0883,0.0839,0.525,0.5682,0.494,0.9463,0.9507,166.27,165.3,False,False,False,False,False
9.034,True,True,0.0332,0.0883,0.0839,0.525,0.5682,0.494,0.9463,0.9507,166.24,165.33,False,False,False,False,False
9.069,True,True,0.0347,0.0883,0.0838,0.5251,0.5682,0.494,0.9463,0.9507,166.21,165.36,False,False,False,False,False
9.103,True,True,0.036,0.0884,0.0839,0.5252,0.5682,0.494,0.9463,0.9507,166.18,165.38,False,False,False,False,False
9.138,True,True,0.0371,0.0884,0.0839,0.5252,0.5682,0.494,0.9463,0.9507,166.17,165.41,False,False,False,False,False
9.172,True,True,0.0374,0.0884,0.0839,0.5253,0.5682,0.4939,0.9463,0.9507,166.12,165.42,False,False,False,False,False
9.207,True,True,0.0366,0.0884,0.0839,0.5253,0.5682,0.4939,0.9463,0.9507,166.11,165.43,False,False,False,False,False
9.241,True,True,0.0364,0.0884,0.0839,0.5253,0.5682,0.4939,0.9463,0.9507,166.14,165.44,False,False,False,False,False
9.276,True,True,0.0341,0.0884,0.0839,0.5253,0.5682,0.494,0.9463,0.9507,166.19,165.46,False,False,False,False,False
9.31,True,True,0.0295,0.0883,0.084,0.5254,0.5682,0.4941,0.9463,0.9507,166.19,165.52,False,False,False,False,False
9.345,True,True,0.0247,0.0883,0.0841,0.5254,0.5682,0.4941,0.9463,0.9507,166.15,165.54,False,False,False,False,False
9.379,True,True,0.0209,0.0882,0.0842,0.5254,0.5682,0.4941,0.9463,0.9507,166.16,165.57,False,False,False,False,False
9.414,True,True,0.0199,0.0883,0.0842,0.5254,0.5682,0.4941,0.9463,0.9507,166.13,165.6,False,False,False,False,False
9.448,True,True,0.0192,0.0881,0.0843,0.5254,0.5682,0.4942,0.9463,0.9507,166.12,165.69,False,False,False,False,False
9.483,True,True,0.018,0.0881,0.0843,0.5254,0.5682,0.4942,0.9463,0.9507,166.13,165.73,False,False,False,False,False
9.517,True,True,0.0169,0.0879,0.0843,0.5254,0.5682,0.4943,0.9463,0.9507,166.16,165.78,False,False,False,False,False
9.552,True,True,0.0156,0.0878,0.0845,0.5254,0.5682,0.4943,0.9463,0.9507,166.16,165.81,False,False,False,False,False
9.586,True,True,0.0143,0.0879,0.0843,0.5253,0.5682,0.4943,0.9464,0.9508,166.13,165.86,False,False,False,False,False
9.621,True,True,0.0139,0.0878,0.0844,0.5253,0.5682,0.4943,0.9464,0.9508,166.14,165.86,False,False,False,False,False
9.655,True,True,0.0135,0.0878,0.0843,0.5253,0.5682,0.4944,0.9464,0.9508,166.16,165.89,False,False,False,False,False
9.69,True,True,0.0137,0.0876,0.0843,0.5253,0.5682,0.4944,0.9465,0.9508,166.16,165.91,False,False,False,False,False
9.724,True,True,0.0188,0.0876,0.084,0.5253,0.5682,0.4942,0.9465,0.9508,166.13,165.91,False,False,False,False,False
9.759,True,True,0.0208,0.0875,0.084,0.5253,0.5682,0.4943,0.9465,0.9508,166.14,165.96,False,False,False,False,False
9.793,True,True,0.0231,0.0876,0.0837,0.5253,0.5682,0.4941,0.9464,0.9508,166.1,165.97,False,False,False,False,False
9.828,True,True,0.0263,0.0875,0.0837,0.5253,0.5682,0.4941,0.9464,0.9508,166.11,166.02,False,False,False,False,False
9.862,True,True,0.0321,0.0875,0.0837,0.5253,0.5682,0.4939,0.9464,0.9508,166.07,166.04,False,False,False,False,False
9.897,True,True,0.0397,0.0873,0.0837,0.5253,0.5682,0.494,0.9465,0.9508,166.09,166.06,False,False,False,False,False
9.931,True,True,0.0438,0.0873,0.0838,0.5253,0.5682,0.494,0.9465,0.9507,166.12,166.06,False,False,False,False,False
9.966,True,True,0.0446,0.0873,0.0836,0.5252,0.5682,0.494,0.9465,0.9507,166.11,166.05,False,False,False,False,False
10.0,True,True,0.0464,0.0872,0.0837,0.5252,0.5682,0.494,0.9465,0.9507,166.14,166.04,False,False,False,False,False
10.034,True,True,0.0354,0.0872,0.0837,0.5251,0.5682,0.494,0.9464,0.9507,166.15,166.02,False,False,False,False,False
10.069,True,True,0.0368,0.0871,0.0837,0.5251,0.5683,0.494,0.9464,0.9507,166.16,166.0,False,False,False,False,False
10.103,True,True,0.0377,0.0872,0.0837,0.525,0.5683,0.4941,0.9464,0.9507,166.18,165.98,False,False,False,False,False
10.138,True,True,0.0383,0.0871,0.0838,0.525,0.5683,0.494,0.9464,0.9507,166.19,165.98,False,False,False,False,False
10.172,True,True,0.0399,0.0871,0.0838,0.5249,0.5683,0.4941,0.9463,0.9507,166.21,165.95,False,False,False,False,False
10.207,True,True,0.0397,0.0872,0.0837,0.5249,0.5683,0.494,0.9463,0.9507,166.18,165.92,False,False,False,False,False
10.241,True,True,0.0398,0.0872,0.0837,0.5249,0.5683,0.4941,0.9463,0.9508,166.2,165.93,False,False,False,False,False
10.276,True,True,0.041,0.0871,0.0837,0.5249,0.5683,0.4942,0.9463,0.9508,166.2,165.96,False,False,False,False,False
10.31,True,True,0.0426,0.0871,0.0837,0.5249,0.5683,0.4943,0.9463,0.9508,166.19,166.05,False,False,False,False,False
10.345,True,True,0.0444,0.0871,0.0837,0.5249,0.5683,0.4943,0.9463,0.9508,166.22,166.1,False,False,False,False,False
10.379,True,True,0.0462,0.0871,0.0839,0.525,0.5683,0.4945,0.9464,0.9508,166.23,166.02,False,False,False,False,False
10.414,True,True,0.0468,0.0874,0.084,0.525,0.5683,0.4945,0.9464,0.9508,166.2,165.97,False,False,False,False,False
10.448,True,True,0.047,0.0875,0.084,0.525,0.5683,0.4945,0.9464,0.9508,166.12,166.02,False,False,False,False,False
10.483,True,True,0.0452,0.0876,0.0843,0.525,0.5683,0.4944,0.9467,0.9509,166.19,166.0,False,False,False,False,False
10.517,True,True,0.0425,0.0876,0.0844,0.525,0.5683,0.4945,0.9468,0.9509,166.19,165.97,False,False,False,False,False
10.552,True,True,0.04,0.0875,0.0844,0.525,0.5683,0.4946,0.9468,0.9509,166.34,165.96,False,False,False,False,False
10.586,True,True,0.0393,0.0875,0.0844,0.525,0.5683,0.4946,0.9467,0.9509,166.34,166.02,False,False,False,False,False
10.621,True,True,0.0387,0.0875,0.0843,0.525,0.5683,0.4946,0.9467,0.9509,166.42,166.06,False,False,False,False,False
10.655,True,True,0.0374,0.0875,0.0843,0.525,0.5683,0.4946,0.9467,0.9509,166.42,166.14,False,False,False,False,False
10.69,True,True,0.037,0.0875,0.0843,0.525,0.5683,0.4946,0.9466,0.9509,166.45,166.17,False,False,False,False,False
10.724,True,True,0.0364,0.0875,0.0843,0.525,0.5683,0.4946,0.9466,0.9509,166.43,166.21,False,False,False,False,False
10.759,True,True,0.0361,0.0876,0.0842,0.525,0.5683,0.4946,0.9466,0.9509,166.42,166.31,False,False,False,False,False
10.793,True,True,0.0355,0.0877,0.0844,0.525,0.5683,0.4946,0.9468,0.9509,166.47,166.33,False,False,False,False,False
10.828,True,True,0.0347,0.0877,0.0845,0.525,0.5683,0.495,0.9468,0.9509,166.56,166.26,False,False,False,False,False
10.862,True,True,0.0344,0.0876,0.0845,0.525,0.5683,0.495,0.9469,0.9509,166.53,166.27,False,False,False,False,False
10.897,True,True,0.0353,0.0876,0.0846,0.525,0.5683,0.4952,0.9468,0.9509,166.57,166.29,False,False,False,False,False
10.931,True,True,0.0354,0.0875,0.0845,0.525,0.5683,0.4951,0.9469,0.9509,166.38,166.31,False,False,False,False,False
10.966,True,True,0.035,0.0876,0.0846,0.5251,0.5683,0.4952,0.9468,0.9509,166.41,166.33,False,False,False,False,False
11.0,True,True,0.0337,0.0875,0.0846,0.5251,0.5683,0.4949,0.9469,0.9508,166.41,166.33,False,False,False,False,False
11.034,True,True,0.0324,0.0876,0.0846,0.5253,0.5683,0.495,0.9469,0.9508,166.32,166.4,False,False,False,False,False
11.069,True,True,0.0342,0.0874,0.0848,0.5254,0.5681,0.495,0.947,0.9508,166.28,166.44,False,False,False,False,False
11.103,True,True,0.0363,0.0877,0.0846,0.5255,0.5681,0.4952,0.947,0.9508,166.27,166.46,False,False,False,False,False
11.138,True,True,0.0374,0.0876,0.0848,0.5256,0.568,0.4949,0.947,0.9507,166.24,166.43,False,False,False,False,False
11.172,True,True,0.039,0.0877,0.0848,0.5256,0.568,0.4951,0.947,0.9507,166.25,166.44,False,False,False,False,False
11.207,True,True,0.0382,0.0875,0.085,0.5256,0.568,0.4947,0.9471,0.9506,166.26,166.39,False,False,False,False,False
11.241,True,True,0.0349,0.0877,0.0848,0.5257,0.568,0.4949,0.947,0.9507,166.25,166.39,False,False,False,False,False
11.276,True,True,0.0288,0.0876,0.0848,0.5258,0.5679,0.4946,0.9471,0.9506,166.25,166.43,False,False,False,False,False
11.31,True,True,0.0263,0.0877,0.0847,0.5258,0.5679,0.4946,0.9471,0.9506,166.23,166.43,False,False,False,False,False
11.345,True,True,0.0271,0.0877,0.0849,0.5258,0.5679,0.4946,0.9471,0.9506,166.17,166.4,False,False,False,False,False
11.379,True,True,0.0269,0.0877,0.085,0.5258,0.5679,0.4947,0.9471,0.9506,166.16,166.38,False,False,False,False,False
11.414,True,True,0.0253,0.0877,0.0851,0.5258,0.5679,0.4947,0.9471,0.9506,166.17,166.36,False,False,False,False,False
11.448,True,True,0.0238,0.0877,0.0851,0.5258,0.5679,0.4949,0.9471,0.9506,166.19,166.36,False,False,False,False,False
11.483,True,True,0.0215,0.0877,0.085,0.5258,0.568,0.4949,0.9471,0.9506,166.2,166.34,False,False,False,False,False
11.517,True,True,0.0144,0.0877,0.085,0.5259,0.568,0.4949,0.9471,0.9506,166.22,166.3,False,False,False,False,False
11.552,True,True,0.0129,0.0878,0.0851,0.5259,0.568,0.4949,0.947,0.9506,166.22,166.26,False,False,False,False,False
11.586,True,True,0.0144,0.088,0.0852,0.526,0.568,0.4949,0.947,0.9506,166.23,166.25,False,False,False,False,False
11.621,True,True,0.016,0.0881,0.0852,0.526,0.568,0.4949,0.947,0.9506,166.23,166.26,False,False,False,False,False
11.655,True,True,0.023,0.0881,0.0853,0.526,0.568,0.4949,0.947,0.9506,166.24,166.27,False,False,False,False,False
11.69,True,True,0.0331,0.0883,0.0853,0.5261,0.5681,0.4949,0.9469,0.9507,166.25,166.26,False,False,False,False,False
11.724,True,True,0.0362,0.0884,0.0853,0.5261,0.5681,0.4949,0.9469,0.9507,166.26,166.24,False,False,False,False,False
11.759,True,True,0.0371,0.0886,0.0854,0.5262,0.5681,0.4949,0.9469,0.9507,166.26,166.24,False,False,False,False,False
11.793,True,True,0.0345,0.0886,0.0854,0.5263,0.5681,0.4949,0.9469,0.9507,166.25,166.25,False,False,False,False,False
11.828,True,True,0.0296,0.0889,0.0856,0.5264,0.5681,0.495,0.9469,0.9507,166.25,166.14,False,False,False,False,False
11.862,True,True,0.0321,0.0889,0.0856,0.5265,0.5681,0.495,0.9469,0.9507,166.23,166.13,False,False,False,False,False
11.897,True,True,0.0346,0.0891,0.0857,0.5268,0.5682,0.495,0.9469,0.9506,166.25,166.07,False,False,False,False,False
11.931,True,True,0.0346,0.0891,0.0855,0.5269,0.5682,0.495,0.9469,0.9507,166.15,166.05,False,False,False,False,False
11.966,True,True,0.0341,0.0891,0.0854,0.527,0.5681,0.4948,0.9471,0.9507,166.09,165.98,False,False,False,False,False
12.0,True,True,0.0368,0.0891,0.0853,0.5271,0.5681,0.4946,0.9471,0.9507,166.06,165.92,False,False,False,False,False
12.034,True,True,0.0365,0.0892,0.0855,0.5273,0.5681,0.4946,0.9471,0.9507,166.07,165.87,False,False,False,False,False
12.069,True,True,0.0357,0.0892,0.0855,0.5274,0.5681,0.4948,0.9471,0.9507,166.05,165.87,False,False,False,False,False
12.103,True,True,0.0334,0.0893,0.0856,0.5276,0.5681,0.4948,0.9471,0.9506,166.04,165.91,False,False,False,False,False
12.138,True,True,0.0335,0.0893,0.0855,0.5276,0.5681,0.4948,0.9471,0.9507,166.03,165.88,False,False,False,False,False
12.172,True,True,0.0331,0.0892,0.0855,0.5278,0.5681,0.4948,0.9471,0.9506,165.99,165.89,False,False,False,False,False
12.207,True,True,0.0309,0.0892,0.0856,0.528,0.5682,0.495,0.9471,0.9506,166.05,165.86,False,False,False,False,False
12.241,True,True,0.0278,0.0891,0.0855,0.5282,0.5682,0.495,0.947,0.9506,166.04,165.87,False,False,False,False,False
12.276,True,True,0.0286,0.089,0.0853,0.5283,0.5682,0.495,0.947,0.9506,166.04,165.81,False,False,False,False,False
12.31,True,True,0.0294,0.089,0.0853,0.5284,0.5682,0.495,0.947,0.9505,166.03,165.7,False,False,False,False,False
12.345,True,True,0.03,0.0889,0.0854,0.5286,0.5682,0.495,0.9469,0.9505,166.03,165.63,False,False,False,False,False
12.379,True,True,0.0298,0.0889,0.0852,0.5287,0.5682,0.4948,0.9468,0.9505,166.04,165.58,False,False,False,False,False
12.414,True,True,0.0299,0.0889,0.0853,0.529,0.5683,0.4947,0.9468,0.9505,165.96,165.59,False,False,False,False,False
12.448,True,True,0.0269,0.089,0.0856,0.5292,0.5683,0.4946,0.9467,0.9505,166.01,165.59,False,False,False,False,False
12.483,True,True,0.0269,0.089,0.0855,0.5293,0.5683,0.4946,0.9467,0.9505,166.01,165.57,False,False,False,False,False
12.517,True,True,0.0277,0.089,0.0849,0.5294,0.5683,0.4946,0.9467,0.9505,166.1,165.5,False,False,False,False,False
12.552,True,True,0.0245,0.0891,0.085,0.5295,0.5683,0.4946,0.9466,0.9505,166.03,165.53,False,False,False,False,False
12.586,True,True,0.0241,0.0891,0.085,0.5297,0.5683,0.4946,0.9466,0.9505,166.09,165.5,False,False,False,False,False
12.621,True,True,0.0236,0.0892,0.0851,0.5298,0.5683,0.4945,0.9466,0.9505,166.07,165.54,False,False,False,False,False
12.655,True,True,0.0216,0.089,0.0851,0.5299,0.5683,0.4948,0.9466,0.9505,166.15,165.51,False,False,False,False,False
12.69,True,True,0.0204,0.0891,0.0851,0.5301,0.5683,0.4947,0.9465,0.9505,166.12,165.55,False,False,False,False,False
12.724,True,True,0.0185,0.089,0.0851,0.5302,0.5684,0.4949,0.9465,0.9504,166.16,165.52,False,False,False,False,False
12.759,True,True,0.0172,0.089,0.0852,0.5303,0.5684,0.4948,0.9465,0.9505,166.14,165.53,False,False,False,False,False
12.793,True,True,0.0177,0.089,0.0853,0.5304,0.5684,0.495,0.9465,0.9504,166.13,165.55,False,False,False,False,False
12.828,True,True,0.0199,0.089,0.0852,0.5306,0.5684,0.4951,0.9465,0.9504,166.12,165.58,False,False,False,False,False
12.862,True,True,0.0186,0.0889,0.0854,0.5308,0.5684,0.4954,0.9465,0.9504,166.17,165.49,False,False,False,False,False
12.897,True,True,0.0209,0.0889,0.0855,0.5308,0.5684,0.4952,0.9464,0.9504,166.16,165.49,False,False,False,False,False
12.931,True,True,0.0224,0.0888,0.0859,0.531,0.5685,0.4955,0.9464,0.9504,166.22,165.36,False,False,False,False,False
12.966,True,True,0.0232,0.0888,0.0859,0.531,0.5685,0.4952,0.9464,0.9505,166.21,165.35,False,False,False,False,False
13.0,True,True,0.0231,0.0889,0.086,0.5311,0.5685,0.4953,0.9464,0.9505,166.18,165.36,False,False,False,False,False
13.034,True,True,0.0233,0.0887,0.0861,0.5311,0.5685,0.4953,0.9464,0.9504,166.22,165.32,False,False,False,False,False
13.069,True,True,0.023,0.0888,0.0861,0.5311,0.5685,0.4952,0.9464,0.9505,166.21,165.3,False,False,False,False,False
13.103,True,True,0.0236,0.0887,0.086,0.5312,0.5685,0.4952,0.9465,0.9504,166.24,165.28,False,False,False,False,False
13.138,True,True,0.0248,0.0888,0.0862,0.5312,0.5685,0.4953,0.9465,0.9504,166.27,165.26,False,False,False,False,False
13.172,True,True,0.0262,0.0887,0.0861,0.5312,0.5685,0.4954,0.9465,0.9504,166.28,165.19,False,False,False,False,False
13.207,True,True,0.0275,0.0888,0.086,0.5313,0.5685,0.4953,0.9464,0.9504,166.26,165.18,False,False,False,False,False
13.241,True,True,0.0289,0.0887,0.0859,0.5313,0.5685,0.4953,0.9464,0.9504,166.28,165.18,False,False,False,False,False
13.276,True,True,0.0292,0.0888,0.0861,0.5313,0.5685,0.4951,0.9464,0.9505,166.25,165.17,False,False,False,False,False
13.31,True,True,0.0297,0.0887,0.0856,0.5313,0.5685,0.4952,0.9464,0.9505,166.26,165.1,False,False,False,False,False
13.345,True,True,0.0301,0.0888,0.0859,0.5314,0.5685,0.4951,0.9464,0.9505,166.22,165.09,False,False,False,False,False
13.379,True,True,0.0303,0.0888,0.086,0.5314,0.5685,0.4952,0.9464,0.9505,166.23,165.07,False,False,False,False,False
13.414,True,True,0.0306,0.0888,0.0859,0.5315,0.5685,0.495,0.9464,0.9505,166.23,165.06,False,False,False,False,False
13.448,True,True,0.0308,0.0887,0.0858,0.5315,0.5685,0.4951,0.9463,0.9505,166.23,165.08,False,False,False,False,False
13.483,True,True,0.0311,0.0888,0.0859,0.5316,0.5686,0.495,0.9463,0.9505,166.18,165.13,False,False,False,False,False
13.517,True,True,0.0312,0.0887,0.0858,0.5317,0.5686,0.4951,0.9463,0.9505,166.15,165.16,False,False,False,False,False
13.552,True,True,0.0312,0.0887,0.0859,0.5319,0.5686,0.4952,0.9464,0.9505,166.11,165.31,False,False,False,False,False
13.586,True,True,0.0311,0.0886,0.0858,0.5319,0.5686,0.4952,0.9465,0.9505,166.08,165.35,False,False,False,False,False
13.621,True,True,0.0312,0.0886,0.0858,0.5321,0.5686,0.4952,0.9465,0.9505,166.09,165.4,False,False,False,False,False
13.655,True,True,0.0308,0.0888,0.0855,0.5321,0.5686,0.4952,0.9465,0.9505,166.04,165.41,False,False,False,False,False
13.69,True,True,0.0305,0.0887,0.0856,0.5323,0.5686,0.4951,0.9467,0.9505,166.06,165.45,False,False,False,False,False
13.724,True,True,0.0308,0.0887,0.0855,0.5323,0.5686,0.4951,0.9468,0.9505,166.03,165.45,False,False,False,False,False
13.759,True,True,0.0323,0.0886,0.0855,0.5324,0.5686,0.4951,0.9468,0.9505,166.0,165.47,False,False,False,False,False
13.793,True,True,0.0338,0.0886,0.0854,0.5324,0.5686,0.4952,0.9468,0.9505,165.98,165.48,False,False,False,False,False
13.828,True,True,0.0348,0.0885,0.0853,0.5327,0.5685,0.495,0.947,0.9505,165.97,165.48,False,False,False,False,False
13.862,True,True,0.0367,0.0885,0.0853,0.5327,0.5686,0.4951,0.947,0.9504,165.94,165.5,False,False,False,False,False
13.897,True,True,0.0375,0.0885,0.0853,0.5328,0.5685,0.4951,0.947,0.9504,165.91,165.5,False,False,False,False,False
13.931,True,True,0.0382,0.0885,0.0854,0.5329,0.5686,0.4952,0.947,0.9504,165.89,165.51,False,False,False,False,False
13.966,True,True,0.0387,0.0884,0.0854,0.5329,0.5686,0.4954,0.947,0.9504,165.92,165.5,False,False,False,False,False
14.0,True,True,0.0394,0.0883,0.0853,0.5329,0.5686,0.4954,0.947,0.9504,165.91,165.48,False,False,False,False,False
14.034,True,True,0.0372,0.0881,0.0854,0.533,0.5686,0.4955,0.9469,0.9504,165.89,165.3,False,False,False,False,False
14.069,True,True,0.0379,0.0882,0.0853,0.5331,0.5687,0.4958,0.9469,0.9504,165.85,165.27,False,False,False,False,False
14.103,True,True,0.0386,0.0882,0.0851,0.5331,0.5687,0.4961,0.9468,0.9504,165.79,165.22,False,False,False,False,False
14.138,True,True,0.0396,0.0881,0.0851,0.5332,0.5687,0.4963,0.9468,0.9503,165.75,165.18,False,False,False,False,False
14.172,True,True,0.0404,0.0881,0.0852,0.5332,0.5687,0.4964,0.9467,0.9503,165.71,165.18,False,False,False,False,False
14.207,True,True,0.0409,0.0881,0.0853,0.5332,0.5687,0.4964,0.9467,0.9503,165.7,165.16,False,False,False,False,False
14.241,True,True,0.0578,0.0881,0.0853,0.5333,0.5687,0.4964,0.9468,0.9503,165.7,165.3,False,False,False,False,False
14.276,True,True,0.0637,0.088,0.0855,0.5334,0.5687,0.4964,0.9468,0.9503,165.82,165.34,False,False,False,False,False
14.31,True,True,0.0658,0.088,0.0852,0.5333,0.5688,0.4957,0.9468,0.9504,165.87,165.35,False,False,False,False,False
14.345,True,True,0.0686,0.088,0.0854,0.5334,0.5688,0.4954,0.9468,0.9504,165.94,165.37,False,False,False,False,False
14.379,True,True,0.0701,0.088,0.0852,0.5333,0.5688,0.495,0.9467,0.9504,165.97,165.36,False,False,False,False,False
14.414,True,True,0.0709,0.0881,0.0849,0.5332,0.5688,0.4947,0.9467,0.9504,166.01,165.35,False,False,False,False,False
14.448,True,True,0.0712,0.0881,0.0846,0.5332,0.5688,0.4945,0.9467,0.9504,166.05,165.35,False,False,False,False,False
