t_trial_s,face_detected,pose_detected,avg_ar,l_wrist_hip,r_wrist_hip,mid_shoulder_x,l_ankle_x,r_ankle_x,l_foot_y,r_foot_y,l_hip_angle,r_hip_angle,raw_EYES_OPEN,raw_HANDS_OFF_HIPS,raw_STUMBLE_SWAY,raw_HIP_ABDUCTION,raw_FOOT_LIFT
6.985,True,True,0.1676,0.0913,0.0856,0.4911,0.5293,0.4726,0.8075,0.8073,165.95,167.45,True,False,False,False,True
7.018,True,True,0.104,0.0914,0.0856,0.4911,0.5292,0.4725,0.8074,0.807,165.96,167.46,True,False,False,False,True
7.052,True,True,0.0904,0.0915,0.0851,0.4909,0.5293,0.4726,0.8075,0.8077,166.09,167.82,True,False,False,False,True
7.085,True,True,0.107,0.0916,0.0849,0.4909,0.5292,0.4727,0.8076,0.8079,166.16,167.91,True,False,False,False,True
7.119,True,True,0.11,0.0911,0.0846,0.4907,0.5292,0.4727,0.8079,0.8079,166.43,167.94,True,False,False,False,True
7.152,True,True,0.1131,0.0913,0.0846,0.4907,0.5293,0.4727,0.8083,0.8079,166.35,167.82,True,False,False,False,True
7.185,True,True,0.1151,0.0907,0.0851,0.4904,0.5293,0.4729,0.8083,0.8079,166.42,167.68,True,False,False,False,True
7.219,True,True,0.1328,0.09,0.0859,0.4902,0.5291,0.4729,0.8084,0.8077,166.01,167.71,True,False,False,False,True
7.252,True,True,0.1403,0.09,0.0855,0.49,0.5289,0.4729,0.8085,0.8077,166.01,167.66,True,False,False,False,True
7.286,True,True,0.1599,0.0902,0.0855,0.4897,0.5289,0.4731,0.8084,0.8078,166.09,167.58,True,False,False,False,True
7.319,True,True,0.1594,0.0891,0.0855,0.4891,0.5292,0.4732,0.8085,0.8076,166.13,167.42,True,False,False,False,True
7.352,True,True,0.1584,0.0896,0.0857,0.4891,0.5291,0.4733,0.8073,0.8073,166.23,167.49,True,False,False,False,True
7.386,True,True,0.159,0.0897,0.0854,0.489,0.5292,0.4733,0.8073,0.8072,166.23,167.35,True,False,False,False,True
7.419,True,True,0.1611,0.0896,0.0854,0.4887,0.5292,0.4733,0.8075,0.8067,166.26,167.25,True,False,False,False,True
7.452,True,True,0.1534,0.0902,0.0852,0.4886,0.5292,0.4732,0.8071,0.8055,166.44,167.0,True,False,False,False,True
7.486,True,True,0.1577,0.0904,0.0854,0.4886,0.5283,0.4732,0.8046,0.8052,166.34,167.14,True,False,False,False,True
7.519,True,True,0.1489,0.0904,0.085,0.4886,0.5283,0.4734,0.8047,0.8054,166.38,167.21,True,False,False,False,True
7.553,True,True,0.1535,0.0907,0.0851,0.4887,0.5284,0.4735,0.8037,0.8054,166.39,167.21,True,False,False,False,True
7.586,True,True,0.1324,0.0905,0.0851,0.4886,0.5286,0.4739,0.804,0.8051,166.58,167.19,True,False,False,False,True
7.619,True,True,0.106,0.0912,0.085,0.4887,0.5297,0.4745,0.8041,0.8048,166.26,167.34,True,False,False,False,True
7.653,True,True,0.1189,0.0912,0.0849,0.4888,0.5298,0.4747,0.8046,0.8047,166.26,167.53,True,False,False,False,True
7.686,True,True,0.1196,0.0913,0.0848,0.4889,0.5297,0.4746,0.8047,0.8054,166.3,167.61,True,False,False,False,True
7.72,True,True,0.1228,0.0913,0.0847,0.4889,0.5292,0.4746,0.8049,0.8056,166.42,167.64,True,False,False,False,True
7.753,True,True,0.1252,0.0912,0.0849,0.4888,0.5293,0.4746,0.8049,0.8058,166.54,167.49,True,False,False,False,True
7.786,True,True,0.1738,0.0906,0.0847,0.4888,0.5293,0.4745,0.8049,0.8053,166.32,167.44,True,False,False,False,True
7.82,True,True,0.149,0.091,0.0847,0.4889,0.5293,0.475,0.8043,0.8053,166.33,167.58,True,False,False,False,True
7.853,True,True,0.1701,0.0913,0.0849,0.489,0.5292,0.4749,0.8043,0.8053,166.34,167.64,True,False,False,False,True
7.887,True,True,0.1626,0.0911,0.085,0.489,0.5292,0.4749,0.8043,0.8053,166.35,167.53,True,False,False,False,True
7.92,True,True,0.1684,0.0912,0.0849,0.4891,0.5289,0.4747,0.8052,0.805,166.24,167.49,True,False,False,False,True
7.953,True,True,0.1618,0.0913,0.0847,0.4893,0.5287,0.4746,0.8052,0.8048,166.21,167.62,True,False,False,False,True
7.987,True,True,0.1543,0.0915,0.0848,0.4894,0.5288,0.4742,0.8055,0.8046,166.22,167.55,True,False,False,False,True
8.02,True,True,0.1576,0.0916,0.0847,0.4895,0.5289,0.4742,0.8057,0.8044,166.18,167.63,True,False,False,False,True
8.054,True,True,0.1322,0.0916,0.0849,0.4895,0.5289,0.4743,0.8057,0.8045,166.31,167.5,True,False,False,False,True
8.087,True,True,0.1468,0.091,0.085,0.4895,0.5297,0.4746,0.8054,0.8042,166.28,167.8,True,False,False,False,True
8.12,True,True,0.1429,0.0911,0.0844,0.4897,0.5299,0.4754,0.8048,0.8043,166.22,168.1,True,False,False,False,True
8.154,True,True,0.114,0.0916,0.0835,0.4897,0.5309,0.4752,0.8049,0.8043,166.02,168.13,True,False,False,False,True
8.187,True,True,0.0981,0.0913,0.0835,0.4897,0.5311,0.4755,0.8047,0.8043,166.14,168.03,True,False,False,False,True
8.221,True,True,0.1033,0.0913,0.0836,0.4896,0.5312,0.4758,0.8051,0.8037,165.94,167.92,True,False,False,False,True
8.254,True,True,0.1085,0.0915,0.0839,0.4895,0.5317,0.4761,0.8052,0.8035,165.85,167.9,True,False,False,False,True
8.287,True,True,0.1184,0.0915,0.0838,0.4895,0.5322,0.4767,0.8053,0.8031,165.86,168.04,True,False,False,False,True
8.321,True,True,0.1104,0.0915,0.0841,0.4896,0.5321,0.4771,0.8045,0.8026,165.9,168.05,True,False,False,False,True
8.354,True,True,0.1009,0.0913,0.0838,0.4897,0.5322,0.4771,0.8044,0.8026,165.9,168.13,True,False,False,False,True
8.388,True,True,0.0959,0.0916,0.0837,0.4897,0.5326,0.4771,0.8044,0.8027,165.94,168.17,True,False,False,False,True
8.421,True,True,0.1118,0.0917,0.0838,0.4898,0.5326,0.4773,0.8028,0.8025,165.9,168.22,True,False,False,False,True
8.454,True,True,0.1193,0.0917,0.0848,0.4899,0.5324,0.4768,0.8029,0.8022,166.04,168.21,True,False,False,False,True
8.488,True,True,0.124,0.0909,0.0848,0.4898,0.5324,0.4768,0.8019,0.8019,166.0,168.12,True,False,False,False,True
8.521,True,True,0.1211,0.0909,0.0848,0.4896,0.5323,0.4767,0.802,0.8018,165.99,167.85,True,False,False,False,True
8.555,True,True,0.108,0.0908,0.0845,0.4896,0.5324,0.4767,0.802,0.8018,165.97,167.69,True,False,False,False,True
8.588,True,True,0.1068,0.0901,0.0847,0.4894,0.5323,0.4767,0.8017,0.8019,166.0,167.8,True,False,False,False,True
8.621,True,True,0.1101,0.0895,0.085,0.4893,0.5323,0.4767,0.8016,0.8018,166.1,167.84,True,False,False,False,True
8.655,True,True,0.1084,0.09,0.0848,0.4893,0.5325,0.4767,0.8017,0.8016,165.95,167.9,True,False,False,False,True
8.688,True,True,0.1099,0.09,0.0843,0.4893,0.5325,0.4766,0.802,0.8016,165.95,168.17,True,False,False,False,True
8.721,True,True,0.1144,0.09,0.0835,0.4894,0.5325,0.4763,0.8021,0.8017,165.93,168.32,True,False,False,False,True
8.755,True,True,0.1122,0.0907,0.0838,0.4894,0.5325,0.4761,0.8022,0.8018,166.03,168.43,True,False,False,False,True
8.788,True,True,0.1166,0.0908,0.084,0.4894,0.5325,0.4761,0.8028,0.8018,166.09,168.34,True,False,False,False,True
8.822,True,True,0.1211,0.0908,0.0838,0.4894,0.5326,0.4761,0.803,0.8013,166.04,168.34,True,False,False,False,True
8.855,True,True,0.1049,0.0911,0.0841,0.4894,0.5329,0.4761,0.8031,0.8014,166.06,168.36,True,False,False,False,True
8.888,True,True,0.1454,0.0917,0.0843,0.4896,0.533,0.4761,0.8031,0.802,166.11,168.37,True,False,False,False,True
8.922,True,True,0.1602,0.0911,0.0841,0.4896,0.5328,0.4761,0.803,0.802,166.12,168.25,True,False,False,False,True
8.955,True,True,0.1332,0.0911,0.0841,0.4898,0.5324,0.4766,0.803,0.8029,166.1,168.61,True,False,False,False,True
8.989,True,True,0.1365,0.0914,0.0832,0.4898,0.5325,0.4762,0.803,0.8028,166.08,168.79,True,False,False,False,True
9.022,True,True,0.1351,0.0911,0.0833,0.4898,0.5324,0.4762,0.8026,0.8028,166.35,168.45,True,False,False,False,True
9.055,True,True,0.0926,0.0906,0.0843,0.4898,0.5319,0.4761,0.8027,0.8028,166.39,168.47,True,False,False,False,True
9.089,True,True,0.1054,0.0902,0.0844,0.4896,0.5314,0.4752,0.8031,0.8023,166.35,168.24,True,False,False,False,True
9.122,True,True,0.1428,0.09,0.0849,0.4895,0.531,0.4749,0.8033,0.8024,166.43,168.26,True,False,False,False,True
9.156,True,True,0.1485,0.0901,0.0848,0.4893,0.5308,0.4746,0.8036,0.802,166.29,168.05,True,False,False,False,True
9.189,True,True,0.1419,0.0901,0.0854,0.4893,0.5302,0.4744,0.8039,0.802,166.33,167.77,True,False,False,False,True
9.222,True,True,0.1375,0.0899,0.0853,0.489,0.5296,0.4743,0.8039,0.8018,166.19,167.55,True,False,False,False,True
9.256,True,True,0.1225,0.0897,0.0858,0.4889,0.5291,0.474,0.8038,0.8016,166.24,167.46,True,False,False,False,True
9.289,True,True,0.1186,0.0905,0.0855,0.4886,0.5291,0.4739,0.8033,0.8008,165.76,167.75,True,False,False,False,True
9.323,True,True,0.1398,0.09,0.0854,0.4884,0.5291,0.4734,0.8029,0.8007,165.76,167.75,True,False,False,False,True
9.356,True,True,0.137,0.0901,0.0851,0.4881,0.5291,0.4733,0.8029,0.8005,165.9,167.63,True,False,False,False,True
9.389,True,True,0.1853,0.0902,0.085,0.4879,0.5289,0.4733,0.8029,0.8005,165.76,167.62,True,False,False,False,True
9.423,True,True,0.1665,0.0904,0.0852,0.4879,0.5289,0.4733,0.8027,0.8006,166.11,167.6,True,False,False,False,True
9.456,True,True,0.1668,0.0906,0.0851,0.4877,0.5285,0.4733,0.8028,0.8005,166.17,167.75,True,False,False,False,True
9.49,True,True,0.1671,0.091,0.0848,0.4877,0.5285,0.4732,0.8026,0.8005,166.22,167.6,True,False,False,False,True
9.523,True,True,0.1514,0.0909,0.0848,0.4876,0.5285,0.4732,0.8023,0.8006,166.21,167.58,True,False,False,False,True
9.556,True,True,0.146,0.0908,0.0848,0.4876,0.5285,0.4733,0.8023,0.8005,166.22,167.57,True,False,False,False,True
9.59,True,True,0.1524,0.0908,0.0849,0.4876,0.5285,0.4734,0.8023,0.7999,166.19,167.52,True,False,False,False,True
9.623,True,True,0.1655,0.0908,0.085,0.4877,0.5283,0.4734,0.8018,0.7999,166.3,167.43,True,False,False,False,True
9.657,True,True,0.1634,0.0908,0.0852,0.4877,0.5274,0.4734,0.8019,0.8001,166.3,167.43,True,False,False,False,True
9.69,True,True,0.1524,0.0908,0.0853,0.4876,0.5273,0.4736,0.8006,0.8002,166.4,167.47,True,False,False,False,True
9.723,True,True,0.1596,0.0907,0.0857,0.4876,0.5273,0.4736,0.8003,0.8001,166.38,167.51,True,False,False,False,True
9.757,True,True,0.1743,0.0908,0.0854,0.4874,0.5274,0.4736,0.8001,0.8001,166.24,167.73,True,False,False,False,True
9.79,True,True,0.1699,0.0908,0.0854,0.4872,0.5274,0.4735,0.8001,0.8001,166.46,167.67,True,False,False,False,True
9.824,True,True,0.1698,0.0905,0.0856,0.4868,0.5278,0.4735,0.7998,0.7999,166.41,167.54,True,False,False,False,True
9.857,True,True,0.1644,0.0906,0.0852,0.4868,0.5275,0.4739,0.7991,0.7992,166.25,167.75,True,False,False,False,True
9.89,True,True,0.1518,0.0908,0.0849,0.4868,0.5274,0.4736,0.7991,0.7999,166.63,168.2,True,False,False,False,True
9.924,True,True,0.1375,0.0908,0.0849,0.4869,0.5274,0.473,0.7991,0.7999,166.74,168.28,True,False,False,False,True
9.957,True,True,0.1301,0.0909,0.0848,0.4868,0.5275,0.4728,0.7993,0.7997,166.57,168.2,True,False,False,False,True
9.99,True,True,0.1315,0.0906,0.0849,0.4867,0.5273,0.4724,0.7993,0.7996,166.63,167.92,True,False,False,False,True
10.024,True,True,0.1428,0.0906,0.0848,0.4865,0.5272,0.4721,0.7994,0.7991,166.68,167.61,True,False,False,False,True
10.057,True,True,0.1122,0.0909,0.0847,0.4864,0.5274,0.4721,0.7998,0.7991,166.33,167.61,True,False,False,False,True
10.091,True,True,0.1076,0.0908,0.0846,0.4866,0.5275,0.4721,0.8,0.7991,166.47,167.49,True,False,False,False,True
10.124,True,True,0.1018,0.0908,0.0843,0.4868,0.5277,0.4726,0.7999,0.7991,166.23,167.73,True,False,False,False,True
10.157,True,True,0.1118,0.0909,0.0844,0.4872,0.5277,0.4726,0.7999,0.7992,166.36,168.0,True,False,False,False,True
10.191,True,True,0.1182,0.0912,0.0842,0.4878,0.5279,0.4727,0.7996,0.7992,166.42,168.25,True,False,False,False,True
10.224,True,True,0.1489,0.0912,0.0843,0.488,0.5285,0.4728,0.8,0.7993,166.41,168.61,True,False,False,False,True
10.258,True,True,0.1699,0.0912,0.0843,0.4881,0.5285,0.4728,0.8001,0.7993,166.38,168.57,True,False,False,False,True
10.291,True,True,0.1741,0.091,0.0838,0.4881,0.5285,0.4728,0.7998,0.7997,166.35,168.52,True,False,False,False,True
10.324,True,True,0.1684,0.0909,0.083,0.4881,0.5284,0.4726,0.7995,0.7991,166.32,168.6,True,False,False,False,True
10.358,True,True,0.1778,0.0905,0.0832,0.4881,0.5284,0.4722,0.7995,0.799,166.39,168.59,True,False,False,False,True
10.391,True,True,0.163,0.0908,0.0837,0.4879,0.5281,0.4721,0.7988,0.7984,166.18,168.77,True,False,False,False,True
10.425,True,True,0.1574,0.0907,0.0838,0.4876,0.5281,0.4718,0.7988,0.7987,166.3,168.74,True,False,False,False,True
10.458,True,True,0.1658,0.09,0.0837,0.4872,0.5279,0.4716,0.7985,0.7985,165.96,168.23,True,False,False,False,True
10.491,True,True,0.1846,0.089,0.0836,0.4867,0.5277,0.4709,0.7985,0.7981,165.92,168.01,True,False,False,False,True
10.525,True,True,0.174,0.0892,0.0837,0.4864,0.5274,0.4708,0.7985,0.7984,166.1,167.88,True,False,False,False,True
10.558,True,True,0.1733,0.0883,0.0836,0.4859,0.5274,0.4708,0.798,0.798,165.9,167.95,True,False,False,False,True
10.592,True,True,0.1676,0.0884,0.0838,0.4855,0.5274,0.4703,0.7981,0.798,165.82,167.63,True,False,False,False,True
10.625,True,True,0.1839,0.0887,0.084,0.4854,0.5273,0.4701,0.7976,0.7975,165.47,167.8,True,False,False,False,True
10.658,True,True,0.1849,0.0888,0.0852,0.4851,0.5273,0.4701,0.7982,0.7974,165.77,167.78,True,False,False,False,True
10.692,True,True,0.1793,0.0887,0.0858,0.4844,0.5273,0.4701,0.7982,0.7974,166.08,167.5,True,False,False,False,True
10.725,True,True,0.1859,0.0894,0.0859,0.484,0.5272,0.4701,0.7973,0.7974,166.35,167.26,True,False,False,False,True
10.759,True,True,0.1666,0.0893,0.0859,0.4839,0.5272,0.4701,0.7968,0.7973,166.34,167.34,True,False,False,False,True
10.792,True,True,0.1523,0.0896,0.0859,0.4839,0.5276,0.4703,0.7973,0.7974,166.32,167.4,True,False,False,False,True
10.825,True,True,0.1579,0.0891,0.086,0.4837,0.5275,0.4702,0.7961,0.7972,166.36,167.35,True,False,False,False,True
10.859,True,True,0.1698,0.0895,0.0861,0.4836,0.5274,0.4702,0.796,0.7968,166.35,167.21,True,False,False,False,True
10.892,True,True,0.1722,0.0896,0.086,0.4834,0.5276,0.4709,0.7957,0.7965,166.14,167.12,True,False,False,False,True
10.926,True,True,0.169,0.0893,0.0858,0.4833,0.5278,0.4711,0.7952,0.7962,165.9,167.05,True,False,False,False,True
10.959,True,True,0.1494,0.0892,0.0854,0.4832,0.5276,0.472,0.7949,0.7961,165.9,167.28,True,False,False,False,True
10.992,True,True,0.1444,0.0895,0.0853,0.4833,0.5274,0.472,0.7951,0.7966,165.99,167.5,True,False,False,False,True
11.026,True,True,0.1529,0.0897,0.0855,0.4832,0.5277,0.4716,0.7956,0.7965,166.17,167.51,True,False,False,False,True
11.059,True,True,0.1364,0.0898,0.0852,0.4831,0.5277,0.4723,0.7955,0.7966,165.84,167.82,True,False,False,False,True
11.093,True,True,0.1292,0.0897,0.0853,0.4831,0.5281,0.4719,0.7958,0.7966,166.02,167.73,True,False,False,False,True
11.126,True,True,0.1377,0.0898,0.0851,0.4828,0.5281,0.4725,0.7959,0.797,165.93,167.77,True,False,False,False,True
11.159,True,True,0.1298,0.0898,0.0851,0.4828,0.528,0.4725,0.796,0.7975,165.94,167.84,True,False,False,False,True
11.193,True,True,0.1256,0.0899,0.0852,0.4827,0.5283,0.4723,0.797,0.7976,166.03,167.77,True,False,False,False,True
11.226,True,True,0.1361,0.0895,0.0858,0.4829,0.5286,0.4725,0.7963,0.7975,165.96,167.96,True,False,False,False,True
11.259,True,True,0.1543,0.0893,0.086,0.4829,0.5289,0.4725,0.7968,0.7975,166.39,167.81,True,False,False,False,True
11.293,True,True,0.1416,0.0892,0.0859,0.4828,0.5289,0.4729,0.7965,0.7974,166.27,167.56,True,False,False,False,True
11.326,True,True,0.1389,0.0889,0.0857,0.4829,0.5289,0.4731,0.7965,0.7973,166.05,167.68,True,False,False,False,True
11.36,True,True,0.1305,0.0892,0.0856,0.4828,0.5294,0.473,0.7968,0.7975,165.93,167.95,True,False,False,False,True
11.393,True,True,0.1266,0.0895,0.0858,0.4828,0.5295,0.473,0.7977,0.7975,166.05,167.98,True,False,False,False,True
11.426,True,True,0.13,0.0894,0.0859,0.4827,0.5298,0.4731,0.7976,0.7975,166.12,168.01,True,False,False,False,True
11.46,True,True,0.1379,0.0892,0.0857,0.4825,0.5298,0.4732,0.7973,0.7975,166.12,167.9,True,False,False,False,True
11.493,True,True,0.134,0.0894,0.0852,0.4823,0.5296,0.4731,0.7978,0.7975,165.86,168.23,True,False,False,False,True
11.527,True,True,0.1499,0.0893,0.0851,0.4819,0.5295,0.4728,0.7978,0.7974,165.89,168.17,True,False,False,False,True
11.56,True,True,0.1409,0.089,0.0845,0.4813,0.5294,0.4729,0.7969,0.7973,165.76,168.19,True,False,False,False,True
11.593,True,True,0.1514,0.0895,0.0845,0.4808,0.5285,0.4721,0.7971,0.7973,165.41,168.38,True,False,False,False,True
11.627,True,True,0.1512,0.0896,0.0844,0.4802,0.5285,0.4715,0.7976,0.7971,165.71,168.4,True,False,False,False,True
11.66,True,True,0.1657,0.0891,0.0842,0.4794,0.5281,0.4713,0.7976,0.7967,165.66,168.26,True,False,False,False,True
11.694,True,True,0.168,0.0891,0.0833,0.4785,0.5277,0.4708,0.7968,0.7966,165.28,168.49,True,False,False,False,True
11.727,True,True,0.166,0.0895,0.083,0.4776,0.5273,0.4705,0.7968,0.7966,165.31,168.61,True,False,False,False,True
11.76,True,True,0.1644,0.0905,0.0836,0.4769,0.5256,0.4694,0.796,0.7966,165.09,169.04,True,False,False,False,True
11.794,True,True,0.147,0.0902,0.0836,0.4765,0.5255,0.4675,0.7962,0.7965,165.12,168.93,True,False,False,False,True
11.827,True,True,0.1561,0.0902,0.0838,0.4762,0.5244,0.4672,0.7963,0.7967,165.24,168.92,True,False,False,False,True
11.861,True,True,0.1849,0.09,0.0835,0.4761,0.5243,0.4667,0.7965,0.7965,165.26,169.08,True,False,False,False,True
11.894,True,True,0.1968,0.0894,0.0833,0.476,0.5239,0.4662,0.7965,0.7959,165.5,169.28,True,False,False,False,True
11.927,True,True,0.2078,0.0892,0.0831,0.476,0.5238,0.4661,0.7964,0.7956,165.58,169.42,False,False,False,False,True
11.961,True,True,0.193,0.0893,0.0832,0.476,0.5237,0.466,0.7967,0.7956,165.62,169.45,True,False,False,False,True
11.994,True,True,0.1896,0.0896,0.0835,0.476,0.5237,0.466,0.797,0.7956,165.7,169.49,True,False,False,False,True
12.028,True,True,0.1615,0.0895,0.0833,0.4761,0.5237,0.466,0.797,0.7954,165.78,169.53,True,False,False,False,True
12.061,True,True,0.1632,0.0892,0.0832,0.4764,0.5237,0.4661,0.797,0.7954,165.91,169.86,True,False,False,False,True
12.094,True,True,0.1563,0.0894,0.0831,0.4764,0.5237,0.4657,0.797,0.7952,165.9,169.64,True,False,False,False,True
12.128,True,True,0.1435,0.0896,0.0834,0.4767,0.5237,0.4662,0.7965,0.7951,165.62,169.4,True,False,False,False,True
12.161,True,True,0.1646,0.09,0.0826,0.4771,0.5237,0.4662,0.7965,0.795,165.33,169.32,True,False,False,False,True
12.195,True,True,0.1757,0.0908,0.083,0.4775,0.5235,0.4661,0.7966,0.7948,165.56,169.47,True,False,False,False,True
12.228,True,True,0.1546,0.0902,0.0835,0.478,0.524,0.4662,0.7964,0.795,165.82,169.03,True,False,False,False,True
12.261,True,True,0.1551,0.09,0.0831,0.4786,0.524,0.4662,0.7959,0.7949,165.74,169.28,True,False,False,False,True
12.295,True,True,0.1565,0.0899,0.0828,0.4791,0.5241,0.4662,0.7962,0.7955,165.75,169.55,True,False,False,False,True
12.328,True,True,0.1569,0.0898,0.0829,0.4794,0.524,0.4661,0.7967,0.7955,165.76,169.65,True,False,False,False,True
12.361,True,True,0.1603,0.0906,0.083,0.4798,0.5241,0.4661,0.7973,0.7954,165.87,169.72,True,False,False,False,True
12.395,True,True,0.159,0.0908,0.0832,0.4801,0.5246,0.4661,0.7974,0.7957,166.15,169.51,True,False,False,False,True
12.428,True,True,0.1509,0.0907,0.0829,0.4805,0.5246,0.4664,0.7976,0.7961,165.94,169.47,True,False,False,False,True
12.462,True,True,0.1546,0.0905,0.0822,0.4809,0.5247,0.4663,0.7976,0.7965,165.98,169.5,True,False,False,False,True
12.495,True,True,0.1211,0.0909,0.0823,0.4815,0.5247,0.4665,0.7977,0.7972,165.92,169.83,True,False,False,False,True
12.528,True,True,0.1207,0.0911,0.0826,0.4817,0.5247,0.4665,0.7976,0.7972,166.05,169.8,True,False,False,False,True
12.562,True,True,0.1249,0.0913,0.0826,0.4821,0.5247,0.4667,0.7979,0.7979,166.01,169.92,True,False,False,False,True
12.595,True,True,0.107,0.0914,0.0828,0.4824,0.5247,0.4667,0.798,0.7982,166.03,170.01,True,False,False,False,True
12.629,True,True,0.1095,0.0916,0.0832,0.4828,0.5248,0.4668,0.7991,0.7981,166.15,169.84,True,False,False,False,True
12.662,True,True,0.1225,0.091,0.0835,0.4829,0.5248,0.4668,0.799,0.798,166.23,169.34,True,False,False,False,True
12.695,True,True,0.1499,0.0909,0.0837,0.4829,0.5244,0.4668,0.799,0.7979,166.02,169.23,True,False,False,False,True
12.729,True,True,0.1491,0.0909,0.0835,0.4836,0.5241,0.4669,0.7986,0.7979,165.82,169.61,True,False,False,False,True
12.762,True,True,0.1494,0.0914,0.0835,0.4837,0.5232,0.465,0.7986,0.7979,165.56,169.55,True,False,False,False,True
12.796,True,True,0.1507,0.0917,0.0839,0.4839,0.523,0.4643,0.799,0.7978,165.4,169.56,True,False,False,False,True
12.829,True,True,0.1324,0.0914,0.0837,0.484,0.523,0.4643,0.7995,0.7977,165.57,169.27,True,False,False,False,True
12.862,True,True,0.1083,0.0912,0.0838,0.484,0.5224,0.4644,0.7996,0.7977,165.81,169.06,True,False,False,False,True
12.896,True,True,0.1156,0.0912,0.0837,0.4842,0.522,0.4645,0.7996,0.7977,165.66,169.07,True,False,False,False,True
12.929,True,True,0.1341,0.091,0.0837,0.4843,0.5218,0.4643,0.7995,0.7977,165.81,168.95,True,False,False,False,True
12.963,True,True,0.1276,0.0916,0.0838,0.4846,0.5215,0.4642,0.7993,0.7978,165.85,168.91,True,False,False,False,True
12.996,True,True,0.1295,0.0917,0.084,0.4847,0.5214,0.4642,0.7987,0.7978,165.93,168.92,True,False,False,False,True
13.029,True,True,0.1277,0.0912,0.0838,0.4847,0.5214,0.4642,0.7982,0.7981,165.93,168.78,True,False,False,False,True
13.063,True,True,0.1307,0.0911,0.083,0.4849,0.5212,0.4643,0.7981,0.7977,165.88,168.72,True,False,False,False,True
13.096,True,True,0.1289,0.0911,0.083,0.485,0.521,0.4642,0.7979,0.798,165.82,168.77,True,False,False,False,True
13.13,True,True,0.132,0.0915,0.0832,0.4853,0.5212,0.464,0.7982,0.7979,166.02,168.65,True,False,False,False,True
13.163,True,True,0.1366,0.0913,0.0834,0.4854,0.5213,0.4641,0.7983,0.7979,165.99,168.51,True,False,False,False,True
13.196,True,True,0.1369,0.0907,0.0832,0.4854,0.5215,0.4641,0.7988,0.798,165.54,168.46,True,False,False,False,True
13.23,True,True,0.1509,0.0902,0.0828,0.4857,0.5214,0.4641,0.7986,0.7981,165.43,168.5,True,False,False,False,True
13.263,True,True,0.1537,0.0908,0.0832,0.4858,0.5214,0.4638,0.7983,0.798,165.49,168.59,True,False,False,False,True
13.297,True,True,0.2101,0.0908,0.0834,0.4857,0.5214,0.4638,0.7983,0.7975,165.6,168.46,False,False,False,False,True
13.33,True,True,0.2143,0.0908,0.0836,0.4858,0.5213,0.463,0.7973,0.7972,165.59,168.37,False,False,False,False,True
13.363,True,True,0.2079,0.0906,0.0842,0.4857,0.5201,0.4627,0.7975,0.7971,165.56,168.27,False,False,False,False,True
13.397,True,True,0.1976,0.0908,0.084,0.4856,0.5201,0.4627,0.7975,0.7968,165.6,168.34,True,False,False,False,True
13.43,True,True,0.1901,0.0904,0.0837,0.4856,0.5165,0.4624,0.7976,0.7965,165.61,168.26,True,False,False,False,True
13.464,True,True,0.1757,0.0902,0.0837,0.4856,0.5161,0.4623,0.7972,0.7964,165.87,168.27,True,False,False,False,True
13.497,True,True,0.1821,0.0901,0.0828,0.4856,0.5147,0.4623,0.7972,0.7961,166.1,168.39,True,False,False,False,True
13.53,True,True,0.1647,0.0903,0.0828,0.4857,0.5149,0.4618,0.7972,0.796,166.19,168.56,True,False,False,False,True
13.564,True,True,0.1691,0.0904,0.0828,0.4861,0.5149,0.4614,0.7973,0.796,166.32,168.74,True,False,False,False,True
13.597,True,True,0.2014,0.0908,0.0832,0.4862,0.5151,0.4614,0.7973,0.796,166.38,168.44,False,False,False,False,True
13.63,True,True,0.1682,0.0908,0.0836,0.4865,0.5151,0.4614,0.7972,0.796,166.25,168.47,True,False,False,False,True
13.664,True,True,0.1666,0.0912,0.0835,0.4866,0.5152,0.4615,0.7967,0.796,166.37,168.41,True,False,False,False,True
13.697,True,True,0.127,0.0909,0.0835,0.4867,0.5152,0.4623,0.7966,0.796,166.8,168.03,True,False,False,False,True
13.731,True,True,0.131,0.091,0.0836,0.4868,0.5154,0.4623,0.7962,0.796,166.68,168.08,True,False,False,False,True
13.764,True,True,0.1372,0.0913,0.0836,0.4869,0.5154,0.4623,0.7962,0.7961,166.4,168.03,True,False,False,False,True
13.797,True,True,0.1422,0.0914,0.0834,0.4871,0.5154,0.4623,0.7962,0.7961,166.46,167.95,True,False,False,False,True
13.831,True,True,0.1409,0.0912,0.0835,0.4875,0.5163,0.4626,0.7961,0.7961,166.41,167.83,True,False,False,False,True
13.864,True,True,0.1367,0.0919,0.0837,0.4877,0.5163,0.4629,0.7961,0.7959,166.2,167.91,True,False,False,False,True
13.898,True,True,0.1367,0.092,0.0839,0.4883,0.5155,0.462,0.796,0.796,166.4,167.91,True,False,False,False,True
13.931,True,True,0.1448,0.0919,0.0837,0.4883,0.5156,0.4619,0.7959,0.796,166.4,167.85,True,False,False,False,True
13.964,True,True,0.1458,0.0918,0.0836,0.4885,0.5154,0.4619,0.7953,0.7958,166.4,167.85,True,False,False,False,True
13.998,True,True,0.1458,0.0921,0.0838,0.4888,0.5153,0.4614,0.7953,0.7957,166.34,167.65,True,False,False,False,True
